,year,naics_code,PPI
16074,2006,339920,128.0
16075,2007,339920,132.3
16076,2008,339920,131.8
16077,2009,339920,132.8
16078,2010,339920,131.4
16079,2011,339920,132.6
16080,2012,339920,135.0
16081,2013,339920,138.3
16082,2014,339920,142.0
16083,2015,339920,145.2
16084,2016,339920,143.6
16085,2017,339920,142.8
16086,2018,339920,145.1
16087,2019,339920,152.6
16088,2020,339920,153.2
16089,2021,339920,158.919
16090,2022,339920,167.188
16091,2003,33993,100.0
16092,2004,33993,100.8
16093,2005,33993,101.6
16094,2006,33993,103.6
16095,2007,33993,105.2
16096,2008,33993,109.5
16097,2009,33993,114.0
16098,2010,33993,116.0
16099,2011,33993,116.4
16100,2012,33993,117.5
16101,2013,33993,117.9
16102,2014,33993,118.8
16103,2015,33993,122.0
16104,2016,33993,121.5
16105,2017,33993,123.3
16106,2018,33993,125.0
16107,2019,33993,125.7
16108,2020,33993,127.7
16109,2021,33993,146.343
16110,2022,33993,158.354
16111,1967,339930,40.8
16112,1968,339930,42.0
16113,1969,339930,42.8
16114,1970,339930,44.7
16115,1971,339930,45.5
16116,1972,339930,46.7
16117,1973,339930,48.4
16118,1974,339930,57.2
16119,1975,339930,61.8
16120,1976,339930,63.4
16121,1977,339930,65.7
16122,1978,339930,70.2
16123,1979,339930,75.3
16124,1980,339930,83.6
16125,1981,339930,90.4
16126,1982,339930,95.1
16127,1983,339930,95.4
16128,1984,339930,96.6
16129,1985,339930,100.8
16130,1986,339930,102.9
16131,1987,339930,104.3
16132,1988,339930,107.7
16133,1989,339930,112.3
16134,1990,339930,114.1
16135,1991,339930,116.1
16136,1992,339930,116.8
16137,1993,339930,116.9
16138,1994,339930,118.1
16139,1995,339930,119.7
16140,1996,339930,120.8
16141,1997,339930,120.6
16142,1998,339930,119.2
16143,1999,339930,117.1
16144,2000,339930,118.9
16145,2001,339930,120.1
16146,2002,339930,120.7
16147,2003,339930,120.4
16148,2004,339930,121.5
16149,2005,339930,122.3
16150,2006,339930,124.6
16151,2007,339930,126.3
16152,2008,339930,131.1
16153,2009,339930,137.6
16154,2010,339930,140.3
16155,2011,339930,140.6
16156,2012,339930,141.9
16157,2013,339930,142.5
16158,2014,339930,143.5
16159,2015,339930,147.4
16160,2016,339930,146.8
16161,2017,339930,148.9
16162,2018,339930,151.0
16163,2019,339930,151.9
16164,2020,339930,154.2
16165,2021,339930,176.780
16166,2022,339930,191.303
16167,1985,33994,100.0
16168,1986,33994,101.6
16169,1987,33994,103.4
16170,1988,33994,107.9
16171,1989,33994,111.7
16172,1990,33994,114.8
16173,1991,33994,118.8
16174,1992,33994,120.4
16175,1993,33994,122.2
16176,1994,33994,124.1
16177,1995,33994,128.4
16178,1996,33994,130.1
16179,1997,33994,130.4
16180,1998,33994,131.4
16181,1999,33994,132.5
16182,2000,33994,130.0
16183,2001,33994,132.2
16184,2002,33994,132.8
16185,2003,33994,133.0
16186,2004,33994,134.5
16187,2005,33994,135.8
16188,2006,33994,138.2
16189,2007,33994,138.9
16190,2008,33994,142.3
16191,2009,33994,144.0
16192,2010,33994,143.3
16193,2011,33994,146.3
16194,2012,33994,148.3
16195,2013,33994,149.6
16196,2014,33994,150.4
16197,2015,33994,152.7
16198,2016,33994,157.2
16199,2017,33994,157.7
16200,2018,33994,165.1
16201,2019,33994,166.5
16202,2020,33994,167.4
16203,2021,33994,177.559
16204,2022,33994,187.547
16205,2011,339940,100.0
16206,2012,339940,101.4
16207,2013,339940,102.3
16208,2014,339940,102.8
16209,2015,339940,104.3
16210,2016,339940,107.6
16211,2017,339940,107.9
16212,2018,339940,113.0
16213,2019,339940,113.9
16214,2020,339940,114.5
16215,2021,339940,121.498
16216,2022,339940,128.330
16217,2003,33995,100.0
16218,2004,33995,101.3
16219,2005,33995,105.6
16220,2006,33995,107.9
16221,2007,33995,109.3
16222,2008,33995,112.9
16223,2009,33995,111.3
16224,2010,33995,112.4
16225,2011,33995,112.8
16226,2012,33995,114.2
16227,2013,33995,116.2
16228,2014,33995,117.3
16229,2015,33995,116.6
16230,2016,33995,117.7
16231,2017,33995,120.9
16232,2018,33995,126.0
16233,2019,33995,127.6
16234,2020,33995,128.9
16235,2021,33995,136.272
16236,2022,33995,157.174
16237,1985,339950,100.0
16238,1986,339950,102.1
16239,1987,339950,104.8
16240,1988,339950,108.4
16241,1989,339950,110.8
16242,1990,339950,113.6
16243,1991,339950,115.8
16244,1992,339950,119.7
16245,1993,339950,124.0
16246,1994,339950,127.8
16247,1995,339950,130.5
16248,1996,339950,133.2
16249,1997,339950,135.1
16250,1998,339950,137.0
16251,1999,339950,140.1
16252,2000,339950,141.8
16253,2001,339950,144.7
16254,2002,339950,146.9
16255,2003,339950,145.4
16256,2004,339950,147.2
16257,2005,339950,153.6
16258,2006,339950,156.9
16259,2007,339950,158.9
16260,2008,339950,164.2
16261,2009,339950,161.8
16262,2010,339950,163.4
16263,2011,339950,164.1
16264,2012,339950,166.1
16265,2013,339950,168.9
16266,2014,339950,170.4
16267,2015,339950,169.5
16268,2016,339950,171.1
16269,2017,339950,175.7
16270,2018,339950,183.1
16271,2019,339950,185.4
16272,2020,339950,187.3
16273,2021,339950,198.069
16274,2022,339950,228.446
16275,2003,33999,100.0
16276,2004,33999,102.2
16277,2005,33999,104.3
16278,2006,33999,108.0
16279,2007,33999,111.7
16280,2008,33999,118.1
16281,2009,33999,116.1
16282,2010,33999,117.5
16283,2011,33999,120.7
16284,2012,33999,120.4
16285,2013,33999,121.9
16286,2014,33999,124.0
16287,2015,33999,124.6
16288,2016,33999,125.3
16289,2017,33999,126.7
16290,2018,33999,128.1
16291,2019,33999,136.0
16292,2020,33999,137.9
16293,2021,33999,144.461
16294,2022,33999,160.218
16295,1985,339991,100.0
16296,1986,339991,101.2
16297,1987,339991,103.1
16298,1988,339991,106.4
16299,1989,339991,109.7
16300,1990,339991,113.6
16301,1991,339991,118.3
16302,1992,339991,120.7
16303,1993,339991,123.1
16304,1994,339991,124.2
16305,1995,339991,127.3
16306,1996,339991,131.3
16307,1997,339991,132.7
16308,1998,339991,134.9
16309,1999,339991,136.4
16310,2000,339991,137.5
16311,2001,339991,139.8
16312,2002,339991,139.9
16313,2003,339991,141.2
16314,2004,339991,145.6
16315,2005,339991,148.8
16316,2006,339991,152.9
16317,2007,339991,155.7
16318,2008,339991,162.7
16319,2009,339991,162.6
16320,2010,339991,167.1
16321,2011,339991,176.4
16322,2012,339991,180.9
16323,2013,339991,182.4
16324,2014,339991,184.1
16325,2015,339991,185.3
16326,2016,339991,186.9
16327,2017,339991,188.9
16328,2018,339991,192.7
16329,2019,339991,194.8
16330,2020,339991,198.1
16331,2021,339991,210.334
16332,2022,339991,228.331
16333,1978,339992,77.2
16334,1979,339992,83.9
16335,1980,339992,91.3
16336,1981,339992,96.1
16337,1982,339992,101.7
16338,1983,339992,101.4
16339,1984,339992,103.7
16340,1985,339992,101.1
16341,1986,339992,104.7
16342,1987,339992,107.8
16343,1988,339992,112.5
16344,1989,339992,117.6
16345,1990,339992,120.6
16346,1991,339992,125.2
16347,1992,339992,129.5
16348,1993,339992,136.1
16349,1994,339992,142.6
16350,1995,339992,148.5
16351,1996,339992,153.7
16352,1997,339992,157.7
16353,1998,339992,161.9
16354,1999,339992,164.5
16355,2000,339992,167.2
16356,2001,339992,170.2
16357,2002,339992,174.5
16358,2003,339992,175.5
16359,2004,339992,178.2
16360,2005,339992,185.0
16361,2006,339992,193.2
16362,2007,339992,185.9
16363,2008,339992,196.2
16364,2009,339992,195.8
16365,2010,339992,199.0
16366,2011,339992,203.3
16367,2012,339992,209.2
16368,2013,339992,212.8
16369,2014,339992,224.8
16370,2015,339992,224.5
16371,2016,339992,227.8
16372,2017,339992,235.0
16373,2018,339992,241.4
16374,2019,339992,243.2
16375,2020,339992,245.2
16376,2021,339992,260.494
16377,2022,339992,278.048
16378,1985,339993,100.0
16379,1986,339993,101.2
16380,1987,339993,103.3
16381,1988,339993,106.3
16382,1989,339993,112.3
16383,1990,339993,114.4
16384,1991,339993,116.6
16385,1992,339993,117.4
16386,1993,339993,118.8
16387,1994,339993,119.9
16388,1995,339993,122.6
16389,1996,339993,123.8
16390,1997,339993,122.8
16391,1998,339993,123.6
16392,1999,339993,126.9
16393,2000,339993,127.7
16394,2001,339993,126.5
16395,2002,339993,127.1
16396,2003,339993,126.5
16397,2004,339993,130.6
16398,2005,339993,131.2
16399,2006,339993,142.2
16400,2007,339993,145.2
16401,2008,339993,165.1
16402,2009,339993,166.9
16403,2010,339993,177.3
16404,2011,339993,186.6
16405,2012,339993,184.2
16406,2013,339993,188.6
16407,2014,339993,190.7
16408,2015,339993,193.4
16409,2016,339993,194.2
16410,2017,339993,200.5
16411,2018,339993,201.3
16412,2019,339993,202.9
16413,2020,339993,203.8
16414,2021,339993,225.639
16415,2022,339993,241.164
16416,1985,339994,100.0
16417,1986,339994,101.1
16418,1987,339994,104.5
16419,1988,339994,107.6
16420,1989,339994,111.0
16421,1990,339994,109.8
16422,1991,339994,115.8
16423,1992,339994,117.7
16424,1993,339994,119.9
16425,1994,339994,122.2
16426,1995,339994,127.8
16427,1996,339994,133.1
16428,1997,339994,134.4
16429,1998,339994,134.9
16430,1999,339994,136.1
16431,2000,339994,138.0
16432,2001,339994,138.9
16433,2002,339994,141.3
16434,2003,339994,142.6
16435,2004,339994,146.6
16436,2005,339994,149.8
16437,2006,339994,155.7
16438,2007,339994,157.1
16439,2008,339994,162.5
16440,2009,339994,164.8
16441,2010,339994,167.8
16442,2011,339994,170.0
16443,2012,339994,170.8
16444,2013,339994,172.9
16445,2014,339994,175.8
16446,2015,339994,177.9
16447,2016,339994,178.7
16448,2017,339994,181.0
16449,2018,339994,182.8
16450,2019,339994,187.3
16451,2020,339994,187.6
16452,2021,339994,198.093
16453,2022,339994,209.399
16454,1976,339995,64.3
16455,1977,339995,68.9
16456,1978,339995,74.4
16457,1979,339995,78.8
16458,1980,339995,85.2
16459,1981,339995,90.1
16460,1982,339995,95.2
16461,1983,339995,98.4
16462,1984,339995,100.0
16463,1985,339995,102.5
16464,1986,339995,105.4
16465,1987,339995,109.0
16466,1988,339995,112.5
16467,1989,339995,115.3
16468,1990,339995,119.8
16469,1991,339995,124.2
16470,1992,339995,127.0
16471,1993,339995,132.7
16472,1994,339995,137.7
16473,1995,339995,144.1
16474,1996,339995,148.4
16475,1997,339995,152.8
16476,1998,339995,160.0
16477,1999,339995,164.6
16478,2000,339995,171.9
16479,2001,339995,176.3
16480,2002,339995,185.5
16481,2003,339995,194.3
16482,2004,339995,203.6
16483,2005,339995,215.9
16484,2006,339995,226.3
16485,2007,339995,236.7
16486,2008,339995,263.2
16487,2009,339995,272.2
16488,2010,339995,280.7
16489,2011,339995,294.1
16490,2012,339995,307.7
16491,2013,339995,313.3
16492,2014,339995,322.5
16493,2015,339995,333.0
16494,2016,339995,346.0
16495,2017,339995,355.0
16496,2018,339995,365.9
16497,2019,339995,386.5
16498,2020,339995,386.2
16499,2021,339995,428.250
16500,2022,339995,458.269
16501,1985,339999,100.0
16502,1986,339999,101.9
16503,1987,339999,104.3
16504,1988,339999,108.6
16505,1989,339999,113.7
16506,1990,339999,116.7
16507,1991,339999,118.2
16508,1992,339999,120.4
16509,1993,339999,121.4
16510,1994,339999,123.3
16511,1995,339999,125.1
16512,1996,339999,125.1
16513,1997,339999,124.6
16514,1998,339999,125.2
16515,1999,339999,127.0
16516,2000,339999,127.4
16517,2001,339999,129.6
16518,2002,339999,131.1
16519,2003,339999,132.8
16520,2004,339999,134.1
16521,2005,339999,135.4
16522,2006,339999,139.7
16523,2007,339999,147.3
16524,2008,339999,155.5
16525,2009,339999,149.8
16526,2010,339999,150.0
16527,2011,339999,152.2
16528,2012,339999,149.1
16529,2013,339999,150.9
16530,2014,339999,153.4
16531,2015,339999,153.5
16532,2016,339999,153.7
16533,2017,339999,154.8
16534,2018,339999,155.2
16535,2019,339999,172.5
16536,2020,339999,175.6
16537,2021,339999,180.567
16538,2022,339999,206.722
16539,2003,441,100.0
16540,2004,441,104.2
16541,2005,441,107.9
16542,2006,441,112.2
16543,2007,441,118.0
16544,2008,441,117.1
16545,2009,441,121.5
16546,2010,441,124.6
16547,2011,441,128.0
16548,2012,441,130.3
16549,2013,441,132.8
16550,2014,441,135.3
16551,2015,441,136.0
16552,2016,441,136.8
16553,2017,441,138.7
16554,2018,441,143.1
16555,2019,441,148.6
16556,2020,441,159.1
16557,2021,441,201.527
16558,2022,441,203.226
16559,2003,4411,100.0
16560,2004,4411,102.3
16561,2005,4411,106.4
16562,2006,4411,111.1
16563,2007,4411,115.7
16564,2008,4411,111.4
16565,2009,4411,118.3
16566,2010,4411,120.7
16567,2011,4411,125.1
16568,2012,4411,125.8
16569,2013,4411,125.8
16570,2014,4411,130.8
16571,2015,4411,131.5
16572,2016,4411,131.6
16573,2017,4411,133.2
16574,2018,4411,137.1
16575,2019,4411,142.4
16576,2020,4411,154.9
16577,2021,4411,204.752
16578,2022,4411,199.538
16579,1999,44111,100.0
16580,2000,44111,101.0
16581,2001,44111,104.0
16582,2002,44111,107.7
16583,2003,44111,110.4
16584,2004,44111,113.0
16585,2005,44111,117.4
16586,2006,44111,122.6
16587,2007,44111,127.7
16588,2008,44111,123.0
16589,2009,44111,130.6
16590,2010,44111,133.3
16591,2011,44111,138.1
16592,2012,44111,138.9
16593,2013,44111,138.8
16594,2014,44111,144.4
16595,2015,44111,145.1
16596,2016,44111,145.3
16597,2017,44111,147.1
16598,2018,44111,151.3
16599,2019,44111,157.1
16600,2020,44111,171.0
16601,2021,44111,226.010
16602,2022,44111,220.252
16603,1999,441110,100.0
16604,2000,441110,101.0
16605,2001,441110,104.0
16606,2002,441110,107.7
16607,2003,441110,110.4
16608,2004,441110,113.0
16609,2005,441110,117.4
16610,2006,441110,122.6
16611,2007,441110,127.7
16612,2008,441110,123.0
16613,2009,441110,130.5
16614,2010,441110,133.3
16615,2011,441110,138.1
16616,2012,441110,138.9
16617,2013,441110,138.8
16618,2014,441110,144.4
16619,2015,441110,145.2
16620,2016,441110,145.3
16621,2017,441110,147.1
16622,2018,441110,151.4
16623,2019,441110,157.2
16624,2020,441110,171.1
16625,2021,441110,226.100
16626,2022,441110,220.369
16627,2001,44121,100.8
16628,2002,44121,106.6
16629,2003,44121,106.3
16630,2004,44121,125.8
16631,2005,44121,139.2
16632,2006,44121,136.1
16633,2007,44121,143.0
16634,2008,44121,148.4
16635,2009,44121,123.5
16636,2010,44121,125.7
16637,2011,44121,120.0
16638,2012,44121,122.5
16639,2013,44121,129.3
16640,2014,44121,131.2
16641,2015,44121,138.0
16642,2016,44121,125.4
16643,2017,44121,123.8
16644,2018,44121,126.3
16645,2019,44121,128.3
16646,2020,44121,172.1
16647,2021,44121,252.179
16648,2022,44121,151.523
16649,2001,441210,100.8
16650,2002,441210,106.6
16651,2003,441210,106.3
16652,2004,441210,125.8
16653,2005,441210,139.2
16654,2006,441210,136.1
16655,2007,441210,143.0
16656,2008,441210,148.4
16657,2009,441210,123.5
16658,2010,441210,125.7
16659,2011,441210,120.0
16660,2012,441210,122.5
16661,2013,441210,129.3
16662,2014,441210,131.2
16663,2015,441210,138.0
16664,2016,441210,125.4
16665,2017,441210,123.8
16666,2018,441210,126.3
16667,2019,441210,128.3
16668,2020,441210,172.1
16669,2021,441210,252.179
16670,2022,441210,151.523
16671,2001,441222,101.1
16672,2002,441222,111.3
16673,2003,441222,116.3
16674,2004,441222,117.2
16675,2005,441222,127.9
16676,2006,441222,125.4
16677,2007,441222,135.6
16678,2008,441222,131.7
16679,2009,441222,132.4
16680,2010,441222,135.4
16681,2011,441222,128.6
16682,2012,441222,140.1
16683,2013,441222,172.1
16684,2014,441222,165.2
16685,2015,441222,162.3
16686,2016,441222,158.5
16687,2017,441222,155.7
16688,2018,441222,164.4
16689,2019,441222,167.9
16690,2020,441222,163.9
16691,2021,441222,171.491
16692,2022,441222,220.608
16693,2001,4413,100.0
16694,2002,4413,102.3
16695,2003,4413,103.9
16696,2004,4413,114.7
16697,2005,4413,114.4
16698,2006,4413,119.8
16699,2007,4413,131.2
16700,2008,4413,148.5
16701,2009,4413,145.1
16702,2010,4413,151.8
16703,2011,4413,154.5
16704,2012,4413,160.1
16705,2013,4413,162.5
16706,2014,4413,156.4
16707,2015,4413,158.2
16708,2016,4413,165.7
16709,2017,4413,172.0
16710,2018,4413,177.9
16711,2019,4413,186.0
16712,2020,4413,187.9
16713,2021,4413,203.781
16714,2022,4413,237.666
16715,2003,44131,100.0
16716,2004,44131,111.8
16717,2005,44131,105.9
16718,2006,44131,119.8
16719,2007,44131,128.3
16720,2008,44131,144.7
16721,2009,44131,143.7
16722,2010,44131,152.5
16723,2011,44131,158.2
16724,2012,44131,167.0
16725,2013,44131,175.1
16726,2014,44131,161.3
16727,2015,44131,163.0
16728,2016,44131,172.2
16729,2017,44131,182.0
16730,2018,44131,192.0
16731,2019,44131,203.7
16732,2020,44131,203.8
16733,2021,44131,220.592
16734,2022,44131,261.150
16735,2003,441310,100.0
16736,2004,441310,111.8
16737,2005,441310,105.9
16738,2006,441310,119.8
16739,2007,441310,128.3
16740,2008,441310,144.7
16741,2009,441310,143.7
16742,2010,441310,152.5
16743,2011,441310,158.2
16744,2012,441310,167.0
16745,2013,441310,175.1
16746,2014,441310,161.3
16747,2015,441310,163.0
16748,2016,441310,172.2
16749,2017,441310,182.0
16750,2018,441310,192.0
16751,2019,441310,203.7
16752,2020,441310,203.8
16753,2021,441310,220.592
16754,2022,441310,261.150
16755,2003,44132,100.0
16756,2004,44132,107.2
16757,2005,44132,119.2
16758,2006,44132,105.4
16759,2007,44132,120.8
16760,2008,44132,137.7
16761,2009,44132,130.2
16762,2010,44132,132.2
16763,2011,44132,129.2
16764,2012,44132,129.6
16765,2013,44132,124.1
16766,2014,44132,129.3
16767,2015,44132,130.9
16768,2016,44132,135.2
16769,2017,44132,135.7
16770,2018,44132,135.5
16771,2019,44132,137.5
16772,2020,44132,141.6
16773,2021,44132,154.216
16774,2022,44132,174.625
16775,2003,441320,100.0
16776,2004,441320,107.2
16777,2005,441320,119.2
16778,2006,441320,105.4
16779,2007,441320,120.8
16780,2008,441320,137.7
16781,2009,441320,130.2
16782,2010,441320,132.2
16783,2011,441320,129.2
16784,2012,441320,129.6
16785,2013,441320,124.1
16786,2014,441320,129.3
16787,2015,441320,130.9
16788,2016,441320,135.2
16789,2017,441320,135.7
16790,2018,441320,135.5
16791,2019,441320,137.5
16792,2020,441320,141.6
16793,2021,441320,154.216
16794,2022,441320,174.625
16795,2003,442,100.0
16796,2004,442,104.6
16797,2005,442,115.0
16798,2006,442,115.6
16799,2007,442,119.0
16800,2008,442,120.6
16801,2009,442,121.1
16802,2010,442,122.4
16803,2011,442,125.5
16804,2012,442,127.2
16805,2013,442,131.7
16806,2014,442,135.7
16807,2015,442,139.6
16808,2016,442,139.7
16809,2017,442,147.2
16810,2018,442,139.8
16811,2019,442,144.1
16812,2020,442,155.3
16813,2021,442,190.865
16814,2022,442,205.934
16815,2003,4421,100.0
16816,2004,4421,101.9
16817,2005,4421,109.9
16818,2006,4421,107.4
16819,2007,4421,112.6
16820,2008,4421,115.5
16821,2009,4421,116.7
16822,2010,4421,120.1
16823,2011,4421,117.8
16824,2012,4421,120.6
16825,2013,4421,121.5
16826,2014,4421,124.1
16827,2015,4421,131.3
16828,2016,4421,134.4
16829,2017,4421,132.9
16830,2018,4421,135.2
16831,2019,4421,139.7
16832,2020,4421,156.2
16833,2021,4421,195.440
16834,2022,4421,186.619
16835,2003,44211,100.0
16836,2004,44211,101.9
16837,2005,44211,109.9
16838,2006,44211,107.4
16839,2007,44211,112.6
16840,2008,44211,115.5
16841,2009,44211,116.7
16842,2010,44211,120.1
16843,2011,44211,117.8
16844,2012,44211,120.6
16845,2013,44211,121.5
16846,2014,44211,124.1
16847,2015,44211,131.3
16848,2016,44211,134.4
16849,2017,44211,132.9
16850,2018,44211,135.2
16851,2019,44211,139.7
16852,2020,44211,156.2
16853,2021,44211,195.440
16854,2022,44211,186.619
16855,2003,442110,101.3
16856,2004,442110,103.3
16857,2005,442110,111.4
16858,2006,442110,108.8
16859,2007,442110,114.1
16860,2008,442110,117.1
16861,2009,442110,118.3
16862,2010,442110,121.7
16863,2011,442110,119.4
16864,2012,442110,122.3
16865,2013,442110,123.1
16866,2014,442110,125.8
16867,2015,442110,133.1
16868,2016,442110,136.2
16869,2017,442110,134.7
16870,2018,442110,137.1
16871,2019,442110,141.5
16872,2020,442110,158.3
16873,2021,442110,198.066
16874,2022,442110,189.126
16875,2003,44221,100.0
16876,2004,44221,108.3
16877,2005,44221,122.1
16878,2006,44221,126.9
16879,2007,44221,128.2
16880,2008,44221,128.3
16881,2009,44221,128.0
16882,2010,44221,127.1
16883,2011,44221,135.8
16884,2012,44221,136.4
16885,2013,44221,145.3
16886,2014,44221,150.9
16887,2015,44221,150.8
16888,2016,44221,147.4
16889,2017,44221,165.6
16890,2018,44221,146.8
16891,2019,44221,150.8
16892,2020,44221,156.2
16893,2021,44221,188.128
16894,2022,44221,230.124
16895,2003,442210,101.5
16896,2004,442210,109.9
16897,2005,442210,123.9
16898,2006,442210,128.7
16899,2007,442210,130.1
16900,2008,442210,130.2
16901,2009,442210,129.9
16902,2010,442210,129.0
16903,2011,442210,137.8
16904,2012,442210,138.4
16905,2013,442210,147.4
16906,2014,442210,153.1
16907,2015,442210,153.0
16908,2016,442210,149.6
16909,2017,442210,168.0
