year,naics_code,PPI
1994,313220,117.8
1995,313220,120.4
1996,313220,121.3
1997,313220,123.2
1998,313220,116.5
1999,313220,115.8
2000,313220,116.6
2001,313220,116.8
2002,313220,115.6
2003,313220,116.6
2004,313220,118.6
2005,313220,118.1
2006,313220,119.8
2007,313220,120.3
2008,313220,123.3
2009,313220,132.0
2010,313220,134.9
2011,313220,137.7
2012,313220,141.7
2013,313220,143.7
2014,313220,153.3
2015,313220,157.8
2016,313220,162.6
2017,313220,169.1
2018,313220,174.8
2019,313220,175.9
2020,313220,175.5
2021,313220,229.769
2022,313220,282.091
2023,313220,283.417
2024,313220,284.138
2003,31323,100.0
2004,31323,103.0
2005,31323,107.7
2006,31323,107.9
2007,31323,107.8
2008,31323,115.3
2009,31323,114.3
2010,31323,115.6
2011,31323,121.7
2012,31323,119.6
2013,31323,124.8
2014,31323,124.1
2015,31323,124.5
2016,31323,119.1
2017,31323,118.0
2018,31323,127.2
2019,31323,126.5
2020,31323,125.6
2021,31323,141.88
2022,31323,154.049
2023,31323,150.804
2024,31323,147.406
1985,313230,100.0
1986,313230,102.9
1987,313230,105.4
1988,313230,111.3
1989,313230,117.6
1990,313230,122.4
1991,313230,123.5
1992,313230,123.3
1993,313230,121.9
1994,313230,122.9
1995,313230,126.3
1996,313230,126.2
1997,313230,125.4
1998,313230,126.1
1999,313230,125.1
2000,313230,124.5
2001,313230,124.0
2002,313230,119.4
2003,313230,119.6
2004,313230,123.3
2005,313230,129.5
2006,313230,129.6
2007,313230,129.3
2008,313230,139.3
2009,313230,138.3
2010,313230,140.2
2011,313230,147.9
2012,313230,146.9
2013,313230,152.5
2014,313230,153.2
2015,313230,152.9
2016,313230,148.3
2017,313230,147.4
2018,313230,159.1
2019,313230,157.7
2020,313230,156.3
2021,313230,176.001
2022,313230,189.504
2023,313230,185.513
2024,313230,181.332
2003,31324,100.0
2004,31324,100.7
2005,31324,100.7
2006,31324,101.0
2007,31324,99.2
2008,31324,106.1
2009,31324,107.0
2010,31324,110.3
2011,31324,118.9
2012,31324,118.3
2013,31324,118.6
2014,31324,121.0
2015,31324,121.5
2016,31324,119.6
2017,31324,122.0
2018,31324,122.3
2019,31324,124.4
2020,31324,127.0
2021,31324,143.845
2022,31324,164.774
2023,31324,165.859
2024,31324,168.065
1998,313240,141.1
1999,313240,137.7
2000,313240,138.6
2001,313240,138.6
2002,313240,119.8
2003,313240,100.0
2004,313240,100.6
2005,313240,101.5
2006,313240,102.5
2007,313240,89.2
2008,313240,96.4
2009,313240,104.9
2010,313240,107.4
2011,313240,100.0
2012,313240,99.5
2013,313240,99.7
2014,313240,101.7
2015,313240,102.1
2016,313240,100.5
2017,313240,102.6
2018,313240,103.2
2019,313240,104.8
2020,313240,106.1
2021,313240,117.668
2022,313240,135.273
2023,313240,136.12
2024,313240,137.811
2003,3133,100.0
2004,3133,100.5
2005,3133,104.3
2006,3133,107.7
2007,3133,111.1
2008,3133,116.1
2009,3133,116.0
2010,3133,118.4
2011,3133,128.6
2012,3133,127.9
2013,3133,129.9
2014,3133,130.5
2015,3133,129.6
2016,3133,132.0
2017,3133,133.1
2018,3133,137.9
2019,3133,140.3
2020,3133,148.8
2021,3133,174.657
2022,3133,192.732
2023,3133,189.869
2024,3133,190.268
2003,31331,100.0
2004,31331,100.4
2005,31331,103.2
2006,31331,106.2
2007,31331,109.9
2008,31331,113.6
2009,31331,114.1
2010,31331,116.2
2011,31331,126.7
2012,31331,125.7
2013,31331,127.4
2014,31331,127.9
2015,31331,126.5
2016,31331,130.0
2017,31331,130.7
2018,31331,134.8
2019,31331,137.2
2020,31331,148.8
2021,31331,180.89
2022,31331,196.913
2023,31331,189.324
2024,31331,188.358
1998,313310,125.2
1999,313310,122.9
2000,313310,122.6
2001,313310,122.7
2002,313310,122.3
2003,313310,100.0
2004,313310,100.3
2005,313310,101.7
2006,313310,103.4
2007,313310,104.3
2008,313310,107.6
2009,313310,107.4
2010,313310,109.6
2011,313310,100.0
2012,313310,99.0
2013,313310,100.5
2014,313310,100.6
2015,313310,99.6
2016,313310,102.6
2017,313310,103.0
2018,313310,106.4
2019,313310,107.7
2020,313310,117.4
2021,313310,143.805
2022,313310,157.274
2023,313310,150.671
2024,313310,149.884
2003,31332,100.0
2004,31332,101.0
2005,31332,109.9
2006,31332,115.6
2007,31332,117.3
2008,31332,128.4
2009,31332,125.9
2010,31332,129.6
2011,31332,138.6
2012,31332,138.6
2013,31332,141.3
2014,31332,142.6
2015,31332,143.2
2016,31332,142.4
2017,31332,144.6
2018,31332,151.2
2019,31332,153.5
2020,31332,154.6
2021,31332,166.251
2022,31332,190.165
2023,31332,197.649
2024,31332,201.084
1985,313320,100.2
1986,313320,100.1
1987,313320,102.7
1988,313320,107.6
1989,313320,114.9
1990,313320,116.0
1991,313320,118.1
1992,313320,119.2
1993,313320,120.5
1994,313320,121.5
1995,313320,127.5
1996,313320,130.5
1997,313320,132.5
1998,313320,126.5
1999,313320,126.5
2000,313320,132.9
2001,313320,132.9
2002,313320,132.9
2003,313320,133.3
2004,313320,133.7
2005,313320,135.3
2006,313320,152.9
2007,313320,156.2
2008,313320,150.5
2009,313320,150.8
2010,313320,151.2
2011,313320,152.2
2012,313320,183.6
2013,313320,183.6
2014,313320,186.1
2015,313320,184.6
2016,313320,184.7
2017,313320,185.2
2018,313320,186.1
2019,313320,188.6
2020,313320,188.4
2021,313320,204.845
2022,313320,214.508
2023,313320,215.409
2024,313320,202.7
2003,314,100.0
2004,314,103.7
2005,314,107.1
2006,314,109.0
2007,314,110.2
2008,314,114.1
2009,314,116.3
2010,314,117.8
2011,314,124.6
2012,314,125.3
2013,314,127.3
2014,314,132.7
2015,314,133.5
2016,314,133.5
2017,314,135.5
2018,314,138.6
2019,314,138.9
2020,314,139.6
2021,314,149.897
2022,314,157.059
2023,314,158.765
2024,314,160.506
2003,3141,100.0
2004,3141,103.8
2005,3141,107.2
2006,3141,109.1
2007,3141,110.8
2008,3141,113.6
2009,3141,117.8
2010,3141,118.4
2011,3141,125.2
2012,3141,124.8
2013,3141,126.4
2014,3141,134.4
2015,3141,135.2
2016,3141,135.4
2017,3141,138.1
2018,3141,142.0
2019,3141,142.0
2020,3141,142.2
2021,3141,150.049
2022,3141,152.425
2023,3141,152.985
2024,3141,154.365
1984,31411,100.0
1985,31411,98.0
1986,31411,101.8
1987,31411,103.3
1988,31411,107.5
1989,31411,107.6
1990,31411,109.1
1991,31411,109.6
1992,31411,109.1
1993,31411,109.8
1994,31411,110.8
1995,31411,112.7
1996,31411,115.5
1997,31411,116.4
1998,31411,115.9
1999,31411,116.1
2000,31411,120.7
2001,31411,117.6
2002,31411,118.4
2003,31411,122.4
2004,31411,130.0
2005,31411,137.6
2006,31411,140.8
2007,31411,142.7
2008,31411,147.3
2009,31411,153.8
2010,31411,152.7
2011,31411,161.2
2012,31411,159.1
2013,31411,162.3
2014,31411,168.3
2015,31411,168.6
2016,31411,167.2
2017,31411,170.4
2018,31411,177.4
2019,31411,176.8
2020,31411,176.6
2021,31411,187.305
2022,31411,186.97
2023,31411,187.586
2024,31411,188.901
1990,314110,99.9
1991,314110,100.3
1992,314110,99.8
1993,314110,100.5
1994,314110,101.4
1995,314110,103.2
1996,314110,105.7
1997,314110,106.5
1998,314110,105.9
1999,314110,106.1
2000,314110,110.2
2001,314110,107.3
2002,314110,108.0
2003,314110,111.6
2004,314110,119.3
2005,314110,126.6
2006,314110,94.8
2007,314110,94.8
2008,314110,96.7
2009,314110,142.1
2010,314110,141.0
2011,314110,148.8
2012,314110,146.8
2013,314110,149.8
2014,314110,155.5
2015,314110,155.9
2016,314110,154.2
2017,314110,157.0
2018,314110,163.5
2019,314110,162.9
2020,314110,163.3
2021,314110,173.333
2022,314110,172.418
2023,314110,173.022
2024,314110,174.263
2003,31412,100.0
2004,31412,100.5
2005,31412,99.9
2006,31412,101.0
2007,31412,102.6
2008,31412,104.1
2009,31412,106.4
2010,31412,109.5
2011,31412,116.3
2012,31412,118.3
2013,31412,118.1
2014,31412,132.8
2015,31412,134.9
2016,31412,137.9
2017,31412,140.6
2018,31412,141.0
2019,31412,141.8
2020,31412,142.9
2021,31412,149.131
2022,31412,157.166
2023,31412,157.914
2024,31412,160.247
1983,314120,99.8
1984,314120,100.8
1985,314120,100.2
1986,314120,101.0
1987,314120,101.9
1988,314120,104.7
1989,314120,107.4
1990,314120,109.5
1991,314120,111.1
1992,314120,113.5
1993,314120,114.7
1994,314120,115.4
1995,314120,117.5
1996,314120,122.7
1997,314120,120.6
1998,314120,141.6
1999,314120,141.6
2000,314120,140.3
2001,314120,146.4
2002,314120,145.4
2003,314120,145.4
2004,314120,154.0
2005,314120,154.0
2006,314120,143.2
2007,314120,145.4
2008,314120,145.4
2009,314120,145.4
2010,314120,145.8
2011,314120,159.5
2012,314120,138.1
2013,314120,138.0
2014,314120,158.0
2015,314120,160.9
2016,314120,163.8
2017,314120,160.3
2018,314120,170.1
2019,314120,176.4
2020,314120,182.0
2021,314120,217.038
2022,314120,250.765
2023,314120,249.655
2024,314120,261.632
2003,3149,100.0
2004,3149,103.3
2005,3149,106.8
2006,3149,108.6
2007,3149,109.1
2008,3149,115.1
2009,3149,113.0
2010,3149,116.4
2011,3149,123.0
2012,3149,126.1
2013,3149,128.5
2014,3149,129.2
2015,3149,129.8
2016,3149,129.4
2017,3149,130.2
2018,3149,132.2
2019,3149,132.8
2020,3149,134.2
2021,3149,147.695
2022,3149,161.197
2023,3149,164.464
2024,3149,166.673
2003,31491,100.0
2004,31491,103.7
2005,31491,106.1
2006,31491,109.7
2007,31491,113.2
2008,31491,116.8
2009,31491,116.8
2010,31491,115.9
2011,31491,119.9
2012,31491,126.5
2013,31491,130.4
2014,31491,131.2
2015,31491,132.7
2016,31491,134.1
2017,31491,135.6
2018,31491,139.0
2019,31491,143.0
2020,31491,144.4
2021,31491,157.417
2022,31491,165.831
2023,31491,169.845
2024,31491,176.674
1998,314910,194.1
1999,314910,196.2
2000,314910,202.5
2001,314910,210.8
2002,314910,207.5
2003,314910,208.8
2004,314910,212.5
2005,314910,218.9
2006,314910,226.2
2007,314910,236.8
2008,314910,247.6
2009,314910,248.7
2010,314910,246.8
2011,314910,100.0
2012,314910,103.2
2013,314910,104.9
2014,314910,104.7
2015,314910,108.4
2016,314910,110.2
2017,314910,112.9
2018,314910,117.2
2019,314910,122.4
2020,314910,124.6
2021,314910,148.424
2022,314910,160.236
2023,314910,163.306
2024,314910,173.3
2003,31499,100.0
2004,31499,103.1
2005,31499,107.1
2006,31499,108.2
2007,31499,107.7
2008,31499,114.5
2009,31499,111.8
2010,31499,116.5
2011,31499,123.9
2012,31499,125.2
2013,31499,126.9
2014,31499,127.5
2015,31499,127.6
2016,31499,126.4
2017,31499,126.7
2018,31499,128.0
2019,31499,127.2
2020,31499,128.5
2021,31499,142.127
2022,31499,157.824
2023,31499,160.705
2024,31499,160.655
1998,314994,111.1
1999,314994,104.2
2000,314994,105.2
2001,314994,106.3
2002,314994,106.8
2003,314994,107.3
2004,314994,111.0
2005,314994,119.7
2006,314994,127.2
2007,314994,122.7
2008,314994,144.7
2009,314994,128.7
2010,314994,136.8
2011,314994,100.0
2012,314994,96.6
2013,314994,96.8
2014,314994,97.0
2015,314994,93.5
2016,314994,92.2
2017,314994,91.1
2018,314994,94.5
2019,314994,89.0
2020,314994,88.7
2021,314994,108.679
2022,314994,116.196
2023,314994,112.693
2024,314994,109.176
1998,314999,152.3
1999,314999,147.5
2000,314999,150.1
2001,314999,151.2
2002,314999,145.4
2003,314999,100.0
2004,314999,100.9
2005,314999,102.2
2006,314999,102.8
2007,314999,104.0
2008,314999,106.4
2009,314999,108.0
2010,314999,108.2
2011,314999,109.8
2012,314999,109.8
2013,314999,110.1
2014,314999,111.7
2015,314999,113.3
2016,314999,108.6
2017,314999,109.4
2018,314999,110.8
2019,314999,116.5
2020,314999,118.2
2021,314999,125.905
2022,314999,137.489
2023,314999,138.343
2024,314999,147.917
2003,315,100.0
2004,315,100.5
2005,315,99.8
2006,315,100.8
2007,315,101.5
2008,315,103.2
2009,315,103.6
2010,315,103.5
2011,315,106.6
2012,315,108.7
2013,315,110.5
2014,315,110.9
2015,315,111.7
2016,315,112.3
2017,315,113.7
2018,315,114.5
2019,315,116.7
2020,315,116.5
2021,315,119.182
2022,315,125.889
2023,315,127.83
2024,315,136.067
1984,3151,100.0
1985,3151,101.0
1986,3151,101.4
1987,3151,105.5
1988,3151,106.0
1989,3151,106.7
1990,3151,109.5
1991,3151,112.0
1992,3151,113.1
1993,3151,112.7
1994,3151,113.6
1995,3151,116.4
1996,3151,116.7
1997,3151,117.2
1998,3151,115.2
1999,3151,114.3
2000,3151,113.7
2001,3151,112.9
2002,3151,115.3
2003,3151,111.6
2004,3151,110.7
2005,3151,109.6
2006,3151,110.3
2007,3151,111.6
2008,3151,113.9
2009,3151,113.8
2010,3151,117.5
2011,3151,122.3
2012,3151,123.3
2013,3151,126.0
2014,3151,125.5
2015,3151,128.0
2016,3151,129.4
2017,3151,129.9
2018,3151,130.2
2019,3151,130.9
2020,3151,131.1
2021,3151,133.045
2022,3151,137.885
2023,3151,139.86
2024,3151,140.025
1984,31511,100.0
1985,31511,101.0
1986,31511,101.4
1987,31511,105.5
1988,31511,106.0
1989,31511,106.7
1990,31511,109.5
1991,31511,112.0
1992,31511,113.1
1993,31511,112.7
1994,31511,113.6
1995,31511,116.4
1996,31511,116.7
1997,31511,117.2
1998,31511,115.2
1999,31511,114.3
2000,31511,113.7
2001,31511,112.9
2002,31511,115.3
2003,31511,111.6
2004,31511,111.3
2005,31511,110.3
2006,31511,111.4
2007,31511,112.1
2008,31511,114.2
2009,31511,113.8
2010,31511,118.7
2011,31511,124.5
2012,31511,126.4
2013,31511,127.3
2014,31511,127.0
2015,31511,131.3
2016,31511,133.1
2017,31511,133.3
2018,31511,133.7
2019,31511,134.2
2020,31511,134.2
2021,31511,136.453
2022,31511,143.488
2010,315110,100.0
2011,315110,104.9
2012,315110,106.5
2013,315110,107.2
2014,315110,107.0
2015,315110,110.6
2016,315110,112.1
2017,315110,112.2
2018,315110,112.6
2019,315110,113.0
2020,315110,113.0
2021,315110,114.89
2022,315110,120.813
2022,31512,100.0
2023,31512,101.432
2024,31512,101.552
1998,315120,118.3
1999,315120,118.4
2000,315120,116.4
2001,315120,114.3
2002,315120,110.7
2003,315120,100.8
2004,315120,99.0
2005,315120,97.1
2006,315120,97.4
2007,315120,98.5
2008,315120,99.7
2009,315120,100.4
2010,315120,100.8
2011,315120,101.4
2012,315120,101.7
2013,315120,107.4
2014,315120,107.0
2015,315120,108.6
2016,315120,103.9
2017,315120,105.0
2018,315120,105.2
2019,315120,107.1
2020,315120,107.6
2021,315120,109.942
2022,315120,100.0
2023,315120,101.449
2024,315120,101.571
2006,31519,100.0
2007,31519,102.0
2008,31519,104.6
2009,31519,104.8
2010,31519,106.6
2011,31519,109.6
2012,31519,108.9
2013,31519,114.3
2014,31519,113.5
2015,31519,113.0
2016,31519,113.6
2017,31519,114.5
2018,31519,114.6
2019,31519,115.7
2020,31519,116.0
2021,31519,117.404
2022,31519,118.625
2011,315190,100.0
2012,315190,99.4
2013,315190,104.2
2014,315190,103.5
2015,315190,103.1
2016,315190,103.6
2017,315190,104.4
2018,315190,104.5
2019,315190,105.6
2020,315190,105.8
2021,315190,107.095
2022,315190,108.22
2003,3152,100.0
2004,3152,100.8
2005,3152,100.0
2006,3152,101.0
2007,3152,101.7
2008,3152,103.2
2009,3152,103.7
2010,3152,102.9
2011,3152,105.8
2012,3152,107.9
2013,3152,109.6
2014,3152,110.1
2015,3152,110.7
2016,3152,111.1
2017,3152,112.5
2018,3152,113.2
2019,3152,115.1
2020,3152,114.8
2021,3152,117.003
2022,3152,123.359
2023,3152,124.686
2024,3152,134.138
2003,31521,100.0
2004,31521,101.8
2005,31521,103.6
2006,31521,105.9
2007,31521,106.1
2008,31521,106.4
2009,31521,106.5
2010,31521,105.4
2011,31521,104.9
2012,31521,105.8
2013,31521,106.5
2014,31521,107.1
2015,31521,107.2
2016,31521,107.7
2017,31521,107.7
2018,31521,108.4
2019,31521,114.0
2020,31521,115.6
2021,31521,117.148
2022,31521,122.848
2023,31521,127.898
2024,31521,156.937
2003,315210,100.0
2004,315210,100.0
2005,315210,100.0
2006,315210,100.0
2007,315210,100.8
2008,315210,100.5
2009,315210,100.9
2010,315210,100.9
2011,315210,100.2
2012,315210,101.0
2013,315210,101.1
2014,315210,101.5
2015,315210,101.6
2016,315210,102.4
2017,315210,102.5
2018,315210,103.1
2019,315210,108.7
2020,315210,110.4
2021,315210,111.646
2022,315210,117.337
2023,315210,122.256
2024,315210,150.331
2003,31522,100.0
2004,31522,100.3
2005,31522,97.4
2006,31522,98.7
2007,31522,98.4
2008,31522,100.1
2009,31522,102.4
2010,31522,103.1
2011,31522,110.0
2012,31522,113.7
2013,31522,117.2
2014,31522,118.0
2015,31522,117.5
2016,31522,118.3
2017,31522,119.3
2018,31522,120.9
2019,31522,123.1
2020,31522,124.0
2021,31522,128.492
2022,31522,147.156
2011,315220,100.0
2012,315220,103.6
2013,315220,106.4
2014,315220,107.1
2015,315220,106.7
2016,315220,107.5
2017,315220,108.4
2018,315220,109.8
2019,315220,111.8
2020,315220,112.6
2021,315220,116.692
2022,315220,133.685
2003,31524,100.0
2004,31524,101.0
2005,31524,100.7
2006,31524,101.0
2007,31524,102.0
2008,31524,103.5
2009,31524,102.9
2010,31524,101.2
2011,31524,102.1
2012,31524,104.2
2013,31524,105.8
2014,31524,105.7
2015,31524,106.6
2016,31524,106.9
2017,31524,109.0
2018,31524,109.4
2019,31524,109.5
2020,31524,107.6
2021,31524,108.986
2022,31524,112.201
2011,315240,100.0
2012,315240,102.0
2013,315240,103.6
2014,315240,103.7
2015,315240,104.5
2016,315240,104.8
2017,315240,106.6
2018,315240,107.0
2019,315240,107.1
2020,315240,105.2
2021,315240,106.578
2022,315240,109.723
2022,31525,100.0
2023,31525,100.082
2024,31525,102.521
1998,315250,122.4
1999,315250,116.2
2000,315250,126.2
2001,315250,130.0
2002,315250,127.4
2003,315250,100.0
2004,315250,101.0
2005,315250,112.5
2006,315250,115.7
2007,315250,118.6
2008,315250,122.3
2009,315250,122.7
2010,315250,121.6
2011,315250,100.0
2012,315250,100.1
2013,315250,99.2
2014,315250,98.5
2015,315250,101.0
2016,315250,103.1
2017,315250,103.1
2018,315250,103.5
2019,315250,109.5
2020,315250,112.3
2021,315250,114.685
2022,315250,122.194
2023,315250,123.6
2024,315250,129.897
2003,31528,100.0
2004,31528,100.6
2005,31528,105.0
2006,31528,109.6
2007,31528,112.6
2008,31528,115.4
2009,31528,117.0
2010,31528,117.6
2011,31528,123.0
2012,31528,124.7
2013,31528,125.9
2014,31528,129.7
2015,31528,132.5
2016,31528,133.5
2017,31528,135.0
2018,31528,136.6
2019,31528,138.5
2020,31528,140.3
2021,31528,145.861
2022,31528,153.939
2003,315280,100.0
2004,315280,100.3
2005,315280,109.5
2006,315280,111.3
2007,315280,113.8
2008,315280,117.3
2009,315280,117.9
2010,315280,116.9
2011,315280,121.0
2012,315280,122.7
2013,315280,123.9
2014,315280,127.5
2015,315280,130.3
2016,315280,131.3
2017,315280,132.7
2018,315280,134.4
2019,315280,136.2
2020,315280,138.0
2021,315280,143.469
2022,315280,151.414
2003,3159,100.0
2004,3159,100.8
2005,3159,101.8
2006,3159,102.4
2007,3159,103.8
2008,3159,106.6
2009,3159,107.0
2010,3159,108.0
2011,3159,111.1
2012,3159,116.3
2013,3159,117.1
2014,3159,118.8
2015,3159,119.4
2016,3159,120.3
2017,3159,124.8
2018,3159,127.4
2019,3159,134.9
2020,3159,135.3
2021,3159,143.58
2022,3159,157.601
2023,3159,163.284
2024,3159,168.507
2003,31599,100.0
2004,31599,100.8
2005,31599,101.8
2006,31599,102.4
2007,31599,103.8
2008,31599,106.6
2009,31599,107.0
2010,31599,108.0
2011,31599,111.1
2012,31599,116.3
2013,31599,117.1
2014,31599,118.8
2015,31599,119.4
2016,31599,120.3
2017,31599,124.8
2018,31599,127.4
2019,31599,134.9
2020,31599,135.3
2021,31599,143.577
2022,31599,157.597
2023,31599,163.28
2024,31599,168.503
1998,315990,144.5
1999,315990,144.5
2000,315990,144.7
2001,315990,145.2
2002,315990,145.2
2003,315990,145.4
2004,315990,145.7
2005,315990,146.0
2006,315990,147.0
2007,315990,147.3
2008,315990,148.1
2009,315990,144.3
2010,315990,143.1
2011,315990,100.0
2012,315990,105.9
2013,315990,108.0
2014,315990,108.6
2015,315990,113.4
2016,315990,114.0
2017,315990,116.8
2018,315990,118.6
2019,315990,121.1
2020,315990,123.6
2021,315990,130.379
2022,315990,135.966
2023,315990,139.498
2024,315990,144.843
1984,316,100.0
1985,316,102.1
1986,316,104.0
1987,316,109.3
1988,316,115.1
1989,316,120.2
1990,316,123.2
1991,316,125.1
1992,316,127.7
1993,316,129.3
1994,316,132.5
1995,316,134.5
1996,316,136.0
1997,316,137.4
1998,316,136.7
1999,316,137.0
2000,316,139.1
2001,316,140.3
2002,316,142.5
2003,316,143.4
2004,316,143.9
2005,316,144.7
2006,316,147.6
2007,316,151.1
2008,316,154.3
2009,316,152.8
2010,316,159.2
2011,316,163.9
2012,316,169.5
2013,316,176.3
2014,316,183.6
2015,316,178.1
2016,316,178.3
2017,316,177.3
2018,316,174.3
2019,316,175.2
2020,316,176.3
2021,316,187.185
2022,316,197.522
2023,316,203.351
2024,316,206.766
1977,3161,66.4
1978,3161,93.0
1979,3161,101.8
1980,3161,103.9
1981,3161,97.9
1982,3161,99.5
1983,3161,108.8
1984,3161,112.9
1985,3161,114.5
1986,3161,125.3
1987,3161,148.0
1988,3161,156.6
1989,3161,164.7
1990,3161,164.9
1991,3161,153.4
1992,3161,159.0
1993,3161,161.7
1994,3161,183.3
1995,3161,176.0
1996,3161,177.7
1997,3161,176.3
1998,3161,170.1
1999,3161,170.6
2000,3161,182.5
2001,3161,185.1
2002,3161,197.4
2003,3161,204.4
2004,3161,205.3
2005,3161,204.5
2006,3161,210.8
2007,3161,218.8
2008,3161,220.3
2009,3161,205.9
2010,3161,226.7
2011,3161,232.4
2012,3161,241.7
2013,3161,260.9
2014,3161,276.1
2015,3161,227.7
2016,3161,226.0
2017,3161,210.7
2018,3161,186.8
2019,3161,180.1
2020,3161,180.0
2021,3161,199.413
2022,3161,201.058
2023,3161,204.611
2024,3161,205.37
1977,31611,66.4
1978,31611,93.0
1979,31611,101.8
1980,31611,103.9
1981,31611,97.9
1982,31611,99.5
1983,31611,108.8
1984,31611,112.9
1985,31611,114.5
1986,31611,125.3
1987,31611,148.0
1988,31611,156.6
1989,31611,164.7
1990,31611,164.9
1991,31611,153.4
1992,31611,159.0
1993,31611,161.7
1994,31611,183.3
1995,31611,176.0
1996,31611,177.7
1997,31611,176.3
1998,31611,170.1
1999,31611,170.6
2000,31611,182.5
2001,31611,185.1
2002,31611,197.4
2003,31611,204.4
2004,31611,205.3
2005,31611,204.5
2006,31611,210.8
2007,31611,218.8
2008,31611,220.3
2009,31611,205.9
2010,31611,226.7
2011,31611,232.4
2012,31611,241.7
2013,31611,260.9
2014,31611,276.1
