year,quarter,PPI,naics_code,date
2004,1,171.2,333612,2004Q1
2004,2,175.8,333612,2004Q2
2004,3,246.0,333612,2004Q3
2004,4,245.1,333612,2004Q4
2005,1,255.6,333612,2005Q1
2005,2,255.6,333612,2005Q2
2005,3,264.1,333612,2005Q3
2005,4,264.1,333612,2005Q4
2006,1,268.9,333612,2006Q1
2006,2,267.8,333612,2006Q2
2006,3,267.8,333612,2006Q3
2006,4,272.1,333612,2006Q4
2007,1,277.7,333612,2007Q1
2007,2,277.7,333612,2007Q2
2007,3,280.9,333612,2007Q3
2007,4,285.3,333612,2007Q4
2008,1,285.3,333612,2008Q1
2008,2,285.3,333612,2008Q2
2008,3,305.5,333612,2008Q3
2008,4,320.6,333612,2008Q4
2009,1,322.0,333612,2009Q1
2009,2,322.8,333612,2009Q2
2009,3,322.8,333612,2009Q3
2009,4,322.9,333612,2009Q4
2010,1,323.3,333612,2010Q1
2010,2,323.0,333612,2010Q2
2010,3,338.8,333612,2010Q3
2010,4,329.5,333612,2010Q4
2011,1,331.0,333612,2011Q1
2011,2,339.4,333612,2011Q2
2011,3,341.4,333612,2011Q3
2011,4,357.9,333612,2011Q4
2012,1,359.0,333612,2012Q1
2012,2,356.9,333612,2012Q2
2012,3,356.9,333612,2012Q3
2012,4,356.9,333612,2012Q4
2013,1,356.9,333612,2013Q1
2013,2,356.7,333612,2013Q2
2013,3,357.7,333612,2013Q3
2013,4,361.4,333612,2013Q4
2014,1,361.7,333612,2014Q1
2014,2,364.6,333612,2014Q2
2014,3,363.9,333612,2014Q3
2014,4,367.1,333612,2014Q4
2015,1,365.2,333612,2015Q1
2015,2,365.9,333612,2015Q2
2015,3,365.9,333612,2015Q3
2015,4,366.6,333612,2015Q4
2016,1,369.7,333612,2016Q1
2016,2,374.8,333612,2016Q2
2016,3,375.6,333612,2016Q3
2016,4,380.8,333612,2016Q4
2017,1,380.8,333612,2017Q1
2017,2,380.8,333612,2017Q2
2017,3,380.8,333612,2017Q3
2017,4,389.9,333612,2017Q4
2018,1,389.9,333612,2018Q1
2018,2,391.6,333612,2018Q2
2018,3,391.6,333612,2018Q3
2018,4,424.4,333612,2018Q4
2019,1,424.9,333612,2019Q1
2019,2,427.7,333612,2019Q2
2019,3,448.5,333612,2019Q3
2019,4,448.4,333612,2019Q4
2020,1,448.5,333612,2020Q1
2020,2,448.5,333612,2020Q2
2020,3,451.8,333612,2020Q3
2020,4,463.2,333612,2020Q4
2021,1,464.4,333612,2021Q1
2021,2,464.3,333612,2021Q2
2021,3,507.641,333612,2021Q3
2021,4,548.999,333612,2021Q4
2022,1,557.075,333612,2022Q1
2022,2,593.127,333612,2022Q2
2022,3,597.745,333612,2022Q3
2022,4,349.084,333612,2022Q4
2023,1,349.883,333612,2023Q1
2023,2,353.751,333612,2023Q2
2023,3,353.751,333612,2023Q3
2023,4,353.751,333612,2023Q4
2024,1,356.402,333612,2024Q1
2024,2,358.867,333612,2024Q2
2024,3,668.966,333612,2024Q3
2024,4,668.966,333612,2024Q4
2025,1,677.248,333612,2025Q1
2025,2,711.243,333612,2025Q2
1984,4,100.0,333613,1984Q4
1985,1,101.6,333613,1985Q1
1985,2,102.6,333613,1985Q2
1985,3,102.7,333613,1985Q3
1985,4,102.7,333613,1985Q4
1986,1,103.2,333613,1986Q1
1986,2,104.8,333613,1986Q2
1986,3,105.0,333613,1986Q3
1986,4,105.9,333613,1986Q4
1987,1,105.6,333613,1987Q1
1987,2,105.8,333613,1987Q2
1987,3,106.8,333613,1987Q3
1987,4,107.4,333613,1987Q4
1988,1,108.6,333613,1988Q1
1988,2,110.0,333613,1988Q2
1988,3,110.6,333613,1988Q3
1988,4,112.0,333613,1988Q4
1989,1,113.9,333613,1989Q1
1989,2,115.1,333613,1989Q2
1989,3,116.1,333613,1989Q3
1989,4,116.9,333613,1989Q4
1990,1,118.3,333613,1990Q1
1990,2,119.0,333613,1990Q2
1990,3,119.3,333613,1990Q3
1990,4,120.1,333613,1990Q4
1991,1,121.7,333613,1991Q1
1991,2,123.9,333613,1991Q2
1991,3,122.7,333613,1991Q3
1991,4,122.9,333613,1991Q4
1992,1,124.5,333613,1992Q1
1992,2,124.8,333613,1992Q2
1992,3,125.0,333613,1992Q3
1992,4,126.0,333613,1992Q4
1993,1,127.3,333613,1993Q1
1993,2,128.0,333613,1993Q2
1993,3,128.3,333613,1993Q3
1993,4,129.6,333613,1993Q4
1994,1,131.5,333613,1994Q1
1994,2,132.8,333613,1994Q2
1994,3,133.6,333613,1994Q3
1994,4,134.2,333613,1994Q4
1995,1,136.0,333613,1995Q1
1995,2,137.1,333613,1995Q2
1995,3,138.3,333613,1995Q3
1995,4,138.9,333613,1995Q4
1996,1,140.5,333613,1996Q1
1996,2,141.3,333613,1996Q2
1996,3,141.5,333613,1996Q3
1996,4,141.9,333613,1996Q4
1997,1,144.0,333613,1997Q1
1997,2,144.2,333613,1997Q2
1997,3,144.2,333613,1997Q3
1997,4,144.7,333613,1997Q4
1998,1,155.0,333613,1998Q1
1998,2,154.3,333613,1998Q2
1998,3,154.3,333613,1998Q3
1998,4,154.3,333613,1998Q4
1999,1,166.7,333613,1999Q1
1999,2,166.7,333613,1999Q2
1999,3,159.1,333613,1999Q3
1999,4,160.6,333613,1999Q4
2000,1,163.4,333613,2000Q1
2000,2,163.4,333613,2000Q2
2000,3,162.5,333613,2000Q3
2000,4,165.2,333613,2000Q4
2001,1,165.4,333613,2001Q1
2001,2,165.4,333613,2001Q2
2001,3,165.4,333613,2001Q3
2001,4,168.1,333613,2001Q4
2002,1,168.0,333613,2002Q1
2002,2,168.0,333613,2002Q2
2002,3,168.2,333613,2002Q3
2002,4,171.6,333613,2002Q4
2003,1,172.4,333613,2003Q1
2003,2,172.4,333613,2003Q2
2003,3,181.7,333613,2003Q3
2003,4,182.1,333613,2003Q4
2004,1,185.7,333613,2004Q1
2004,2,188.2,333613,2004Q2
2004,3,189.0,333613,2004Q3
2004,4,193.9,333613,2004Q4
2005,1,194.5,333613,2005Q1
2005,2,194.6,333613,2005Q2
2005,3,201.8,333613,2005Q3
2005,4,203.0,333613,2005Q4
2006,1,205.3,333613,2006Q1
2006,2,209.3,333613,2006Q2
2006,3,212.5,333613,2006Q3
2006,4,218.3,333613,2006Q4
2007,1,218.3,333613,2007Q1
2007,2,212.0,333613,2007Q2
2007,3,213.3,333613,2007Q3
2007,4,213.3,333613,2007Q4
2008,1,221.0,333613,2008Q1
2008,2,213.8,333613,2008Q2
2008,3,220.0,333613,2008Q3
2008,4,220.9,333613,2008Q4
2009,1,240.0,333613,2009Q1
2009,2,240.0,333613,2009Q2
2009,3,239.3,333613,2009Q3
2009,4,235.2,333613,2009Q4
2010,1,235.3,333613,2010Q1
2010,2,235.5,333613,2010Q2
2010,3,235.6,333613,2010Q3
2010,4,236.0,333613,2010Q4
2011,1,237.3,333613,2011Q1
2011,2,243.4,333613,2011Q2
2011,3,243.4,333613,2011Q3
2011,4,248.3,333613,2011Q4
2012,1,252.5,333613,2012Q1
2012,2,249.7,333613,2012Q2
2012,3,250.0,333613,2012Q3
2012,4,224.7,333613,2012Q4
2013,1,224.7,333613,2013Q1
2013,2,224.7,333613,2013Q2
2013,3,224.7,333613,2013Q3
2013,4,229.6,333613,2013Q4
2014,1,231.2,333613,2014Q1
2014,2,231.7,333613,2014Q2
2014,3,234.9,333613,2014Q3
2014,4,235.0,333613,2014Q4
2015,1,236.6,333613,2015Q1
2015,2,236.7,333613,2015Q2
2015,3,236.6,333613,2015Q3
2015,4,236.9,333613,2015Q4
2016,1,242.3,333613,2016Q1
2016,2,242.5,333613,2016Q2
2016,3,242.4,333613,2016Q3
2016,4,242.8,333613,2016Q4
2017,1,245.1,333613,2017Q1
2017,2,245.1,333613,2017Q2
2017,3,245.1,333613,2017Q3
2017,4,233.4,333613,2017Q4
2018,1,247.9,333613,2018Q1
2018,2,233.4,333613,2018Q2
2018,3,233.4,333613,2018Q3
2018,4,233.4,333613,2018Q4
2019,1,233.4,333613,2019Q1
2019,2,265.5,333613,2019Q2
2019,3,265.5,333613,2019Q3
2019,4,262.0,333613,2019Q4
2020,1,264.2,333613,2020Q1
2020,2,265.7,333613,2020Q2
2020,3,266.5,333613,2020Q3
2020,4,267.2,333613,2020Q4
2021,1,269.2,333613,2021Q1
2021,2,276.3,333613,2021Q2
2021,3,288.084,333613,2021Q3
2021,4,293.531,333613,2021Q4
2022,1,304.799,333613,2022Q1
2022,2,315.213,333613,2022Q2
2022,3,330.159,333613,2022Q3
2022,4,335.163,333613,2022Q4
2023,1,338.829,333613,2023Q1
2023,2,341.514,333613,2023Q2
2023,3,344.737,333613,2023Q3
2023,4,350.911,333613,2023Q4
2024,1,357.566,333613,2024Q1
2024,2,358.273,333613,2024Q2
2024,3,363.363,333613,2024Q3
2024,4,365.467,333613,2024Q4
2025,1,372.992,333613,2025Q1
2025,2,388.424,333613,2025Q2
1967,1,28.5,333618,1967Q1
1967,2,28.5,333618,1967Q2
1967,3,28.6,333618,1967Q3
1967,4,29.1,333618,1967Q4
1968,1,29.4,333618,1968Q1
1968,2,29.5,333618,1968Q2
1968,3,30.1,333618,1968Q3
1968,4,30.3,333618,1968Q4
1969,1,30.6,333618,1969Q1
1969,2,30.7,333618,1969Q2
1969,3,31.2,333618,1969Q3
1969,4,31.5,333618,1969Q4
1970,1,31.9,333618,1970Q1
1970,2,31.8,333618,1970Q2
1970,3,32.4,333618,1970Q3
1970,4,33.3,333618,1970Q4
1971,1,33.6,333618,1971Q1
1971,2,33.5,333618,1971Q2
1971,3,34.0,333618,1971Q3
1971,4,34.2,333618,1971Q4
1972,1,34.7,333618,1972Q1
1972,2,34.8,333618,1972Q2
1972,3,34.8,333618,1972Q3
1972,4,34.8,333618,1972Q4
1973,1,35.1,333618,1973Q1
1973,2,35.4,333618,1973Q2
1973,3,35.6,333618,1973Q3
1973,4,36.4,333618,1973Q4
1974,1,37.6,333618,1974Q1
1974,2,39.4,333618,1974Q2
1974,3,42.4,333618,1974Q3
1974,4,43.9,333618,1974Q4
1975,1,46.9,333618,1975Q1
1975,2,47.4,333618,1975Q2
1975,3,48.9,333618,1975Q3
1975,4,49.8,333618,1975Q4
1976,1,51.0,333618,1976Q1
1976,2,51.4,333618,1976Q2
1976,3,53.0,333618,1976Q3
1976,4,54.2,333618,1976Q4
1977,1,54.9,333618,1977Q1
1977,2,55.8,333618,1977Q2
1977,3,58.0,333618,1977Q3
1977,4,58.5,333618,1977Q4
1978,1,61.2,333618,1978Q1
1978,2,62.5,333618,1978Q2
1978,3,64.5,333618,1978Q3
1978,4,65.5,333618,1978Q4
1979,1,67.0,333618,1979Q1
1979,2,68.5,333618,1979Q2
1979,3,72.1,333618,1979Q3
1979,4,73.0,333618,1979Q4
1980,1,76.2,333618,1980Q1
1980,2,77.8,333618,1980Q2
1980,3,81.1,333618,1980Q3
1980,4,83.0,333618,1980Q4
1981,1,86.6,333618,1981Q1
1981,2,88.0,333618,1981Q2
1981,3,92.2,333618,1981Q3
1981,4,93.2,333618,1981Q4
1982,1,95.2,333618,1982Q1
1982,2,97.1,333618,1982Q2
1982,3,99.8,333618,1982Q3
1982,4,100.0,333618,1982Q4
1983,1,101.0,333618,1983Q1
1983,2,101.9,333618,1983Q2
1983,3,101.5,333618,1983Q3
1983,4,101.4,333618,1983Q4
1984,1,102.0,333618,1984Q1
1984,2,102.5,333618,1984Q2
1984,3,102.5,333618,1984Q3
1984,4,102.9,333618,1984Q4
1985,1,103.5,333618,1985Q1
1985,2,103.6,333618,1985Q2
1985,3,102.9,333618,1985Q3
1985,4,103.3,333618,1985Q4
1986,1,104.2,333618,1986Q1
1986,2,105.1,333618,1986Q2
1986,3,104.9,333618,1986Q3
1986,4,105.1,333618,1986Q4
1987,1,104.6,333618,1987Q1
1987,2,104.8,333618,1987Q2
1987,3,104.7,333618,1987Q3
1987,4,105.0,333618,1987Q4
1988,1,106.1,333618,1988Q1
1988,2,106.1,333618,1988Q2
1988,3,107.8,333618,1988Q3
1988,4,107.9,333618,1988Q4
1989,1,108.9,333618,1989Q1
1989,2,109.8,333618,1989Q2
1989,3,112.1,333618,1989Q3
1989,4,113.0,333618,1989Q4
1990,1,114.8,333618,1990Q1
1990,2,115.1,333618,1990Q2
1990,3,116.7,333618,1990Q3
1990,4,117.1,333618,1990Q4
1991,1,119.5,333618,1991Q1
1991,2,120.0,333618,1991Q2
1991,3,122.0,333618,1991Q3
1991,4,122.0,333618,1991Q4
1992,1,122.6,333618,1992Q1
1992,2,122.8,333618,1992Q2
1992,3,124.0,333618,1992Q3
1992,4,123.9,333618,1992Q4
1993,1,125.1,333618,1993Q1
1993,2,125.2,333618,1993Q2
1993,3,125.7,333618,1993Q3
1993,4,126.0,333618,1993Q4
1994,1,127.1,333618,1994Q1
1994,2,127.5,333618,1994Q2
1994,3,128.9,333618,1994Q3
1994,4,129.2,333618,1994Q4
1995,1,130.7,333618,1995Q1
1995,2,130.8,333618,1995Q2
1995,3,131.8,333618,1995Q3
1995,4,132.1,333618,1995Q4
1996,1,133.5,333618,1996Q1
1996,2,134.1,333618,1996Q2
1996,3,135.1,333618,1996Q3
1996,4,135.4,333618,1996Q4
1997,1,135.6,333618,1997Q1
1997,2,135.7,333618,1997Q2
1997,3,135.8,333618,1997Q3
1997,4,135.9,333618,1997Q4
1998,1,132.0,333618,1998Q1
1998,2,132.0,333618,1998Q2
1998,3,132.9,333618,1998Q3
1998,4,133.5,333618,1998Q4
1999,1,132.1,333618,1999Q1
1999,2,132.1,333618,1999Q2
1999,3,132.6,333618,1999Q3
1999,4,132.9,333618,1999Q4
2000,1,133.3,333618,2000Q1
2000,2,133.3,333618,2000Q2
2000,3,133.3,333618,2000Q3
2000,4,133.3,333618,2000Q4
2001,1,144.9,333618,2001Q1
2001,2,144.9,333618,2001Q2
2001,3,144.9,333618,2001Q3
2001,4,145.7,333618,2001Q4
2002,1,145.7,333618,2002Q1
2002,2,146.5,333618,2002Q2
2002,3,146.5,333618,2002Q3
2002,4,146.7,333618,2002Q4
2003,1,143.2,333618,2003Q1
2003,2,144.0,333618,2003Q2
2003,3,144.0,333618,2003Q3
2003,4,144.0,333618,2003Q4
2004,1,142.8,333618,2004Q1
2004,2,142.5,333618,2004Q2
2004,3,142.3,333618,2004Q3
2004,4,142.6,333618,2004Q4
2005,1,141.2,333618,2005Q1
2005,2,142.1,333618,2005Q2
2005,3,142.2,333618,2005Q3
2005,4,142.6,333618,2005Q4
2006,1,142.9,333618,2006Q1
2006,2,143.5,333618,2006Q2
2006,3,143.5,333618,2006Q3
2006,4,144.6,333618,2006Q4
2007,1,156.6,333618,2007Q1
2007,2,159.9,333618,2007Q2
2007,3,160.1,333618,2007Q3
2007,4,159.3,333618,2007Q4
2008,1,159.8,333618,2008Q1
2008,2,161.7,333618,2008Q2
2008,3,153.7,333618,2008Q3
2008,4,154.6,333618,2008Q4
2009,1,157.3,333618,2009Q1
2009,2,157.4,333618,2009Q2
2009,3,158.6,333618,2009Q3
2009,4,157.8,333618,2009Q4
2010,1,158.3,333618,2010Q1
2010,2,156.4,333618,2010Q2
2010,3,157.2,333618,2010Q3
2010,4,155.8,333618,2010Q4
2011,1,158.4,333618,2011Q1
2011,2,159.4,333618,2011Q2
2011,3,160.2,333618,2011Q3
2011,4,160.9,333618,2011Q4
2012,1,160.9,333618,2012Q1
2012,2,161.4,333618,2012Q2
2012,3,161.5,333618,2012Q3
2012,4,161.5,333618,2012Q4
2013,1,161.3,333618,2013Q1
2013,2,161.8,333618,2013Q2
2013,3,162.3,333618,2013Q3
2013,4,162.3,333618,2013Q4
2014,1,162.7,333618,2014Q1
2014,2,163.3,333618,2014Q2
2014,3,163.2,333618,2014Q3
2014,4,163.2,333618,2014Q4
2015,1,164.1,333618,2015Q1
2015,2,165.0,333618,2015Q2
2015,3,165.1,333618,2015Q3
2015,4,165.3,333618,2015Q4
2016,1,161.3,333618,2016Q1
2016,2,148.8,333618,2016Q2
2016,3,148.8,333618,2016Q3
2016,4,148.9,333618,2016Q4
2017,1,149.4,333618,2017Q1
2017,2,149.5,333618,2017Q2
2017,3,149.6,333618,2017Q3
2017,4,148.3,333618,2017Q4
2018,1,151.8,333618,2018Q1
2018,2,151.9,333618,2018Q2
2018,3,151.9,333618,2018Q3
2018,4,151.9,333618,2018Q4
2019,1,151.4,333618,2019Q1
2019,2,154.7,333618,2019Q2
2019,3,154.7,333618,2019Q3
2019,4,155.0,333618,2019Q4
2020,1,154.3,333618,2020Q1
2020,2,154.3,333618,2020Q2
2020,3,154.3,333618,2020Q3
2020,4,155.5,333618,2020Q4
2021,1,154.3,333618,2021Q1
2021,2,154.6,333618,2021Q2
2021,3,155.188,333618,2021Q3
2021,4,158.793,333618,2021Q4
2022,1,160.867,333618,2022Q1
2022,2,168.708,333618,2022Q2
2022,3,171.665,333618,2022Q3
2022,4,171.93,333618,2022Q4
2023,1,176.864,333618,2023Q1
2023,2,176.864,333618,2023Q2
2023,3,185.168,333618,2023Q3
2023,4,185.168,333618,2023Q4
2024,1,198.24,333618,2024Q1
2024,2,199.169,333618,2024Q2
2024,3,199.345,333618,2024Q3
2024,4,199.902,333618,2024Q4
2025,1,203.983,333618,2025Q1
2025,2,205.209,333618,2025Q2
2003,4,100.0,3339,2003Q4
2004,1,101.4,3339,2004Q1
2004,2,102.8,3339,2004Q2
2004,3,103.7,3339,2004Q3
2004,4,105.3,3339,2004Q4
2005,1,106.8,3339,2005Q1
2005,2,107.6,3339,2005Q2
2005,3,108.2,3339,2005Q3
2005,4,109.0,3339,2005Q4
2006,1,110.1,3339,2006Q1
2006,2,111.0,3339,2006Q2
2006,3,112.0,3339,2006Q3
2006,4,112.7,3339,2006Q4
2007,1,114.0,3339,2007Q1
2007,2,115.1,3339,2007Q2
2007,3,115.6,3339,2007Q3
2007,4,116.4,3339,2007Q4
2008,1,118.5,3339,2008Q1
2008,2,120.7,3339,2008Q2
2008,3,124.0,3339,2008Q3
2008,4,124.6,3339,2008Q4
2009,1,125.3,3339,2009Q1
2009,2,125.3,3339,2009Q2
2009,3,125.6,3339,2009Q3
2009,4,125.9,3339,2009Q4
2010,1,126.0,3339,2010Q1
2010,2,126.4,3339,2010Q2
2010,3,126.8,3339,2010Q3
2010,4,127.2,3339,2010Q4
2011,1,128.7,3339,2011Q1
2011,2,130.0,3339,2011Q2
2011,3,130.8,3339,2011Q3
2011,4,131.4,3339,2011Q4
2012,1,133.5,3339,2012Q1
2012,2,134.5,3339,2012Q2
2012,3,135.1,3339,2012Q3
2012,4,135.3,3339,2012Q4
2013,1,136.7,3339,2013Q1
2013,2,137.2,3339,2013Q2
2013,3,137.4,3339,2013Q3
2013,4,137.8,3339,2013Q4
2014,1,139.4,3339,2014Q1
2014,2,140.4,3339,2014Q2
2014,3,141.0,3339,2014Q3
2014,4,141.2,3339,2014Q4
2015,1,142.1,3339,2015Q1
2015,2,142.6,3339,2015Q2
2015,3,142.9,3339,2015Q3
2015,4,143.3,3339,2015Q4
2016,1,144.3,3339,2016Q1
2016,2,144.4,3339,2016Q2
2016,3,144.6,3339,2016Q3
2016,4,144.8,3339,2016Q4
2017,1,146.2,3339,2017Q1
2017,2,146.7,3339,2017Q2
2017,3,147.0,3339,2017Q3
2017,4,147.8,3339,2017Q4
2018,1,149.4,3339,2018Q1
2018,2,150.6,3339,2018Q2
2018,3,152.2,3339,2018Q3
2018,4,153.2,3339,2018Q4
2019,1,154.2,3339,2019Q1
2019,2,154.7,3339,2019Q2
2019,3,155.2,3339,2019Q3
2019,4,155.5,3339,2019Q4
2020,1,157.1,3339,2020Q1
2020,2,156.8,3339,2020Q2
2020,3,156.9,3339,2020Q3
2020,4,157.3,3339,2020Q4
2021,1,159.7,3339,2021Q1
2021,2,164.0,3339,2021Q2
2021,3,168.847,3339,2021Q3
2021,4,174.158,3339,2021Q4
2022,1,180.265,3339,2022Q1
2022,2,186.751,3339,2022Q2
2022,3,190.619,3339,2022Q3
2022,4,193.044,3339,2022Q4
2023,1,197.925,3339,2023Q1
2023,2,200.463,3339,2023Q2
2023,3,202.922,3339,2023Q3
2023,4,203.222,3339,2023Q4
2024,1,206.685,3339,2024Q1
2024,2,208.567,3339,2024Q2
2024,3,209.516,3339,2024Q3
2024,4,210.538,3339,2024Q4
2025,1,213.593,3339,2025Q1
2025,2,218.363,3339,2025Q2
2003,4,100.0,33391,2003Q4
2004,1,100.8,33391,2004Q1
2004,2,101.8,33391,2004Q2
2004,3,103.4,33391,2004Q3
2004,4,104.2,33391,2004Q4
2005,1,107.6,33391,2005Q1
2005,2,108.4,33391,2005Q2
2005,3,109.4,33391,2005Q3
2005,4,110.4,33391,2005Q4
2006,1,111.5,33391,2006Q1
2006,2,112.4,33391,2006Q2
2006,3,113.5,33391,2006Q3
2006,4,114.7,33391,2006Q4
2007,1,116.7,33391,2007Q1
2007,2,118.0,33391,2007Q2
2007,3,118.6,33391,2007Q3
2007,4,119.5,33391,2007Q4
2008,1,122.0,33391,2008Q1
2008,2,122.9,33391,2008Q2
2008,3,125.8,33391,2008Q3
2008,4,126.2,33391,2008Q4
2009,1,127.0,33391,2009Q1
2009,2,127.4,33391,2009Q2
2009,3,127.9,33391,2009Q3
2009,4,127.9,33391,2009Q4
2010,1,128.4,33391,2010Q1
2010,2,128.9,33391,2010Q2
2010,3,129.3,33391,2010Q3
2010,4,130.0,33391,2010Q4
2011,1,132.5,33391,2011Q1
2011,2,133.3,33391,2011Q2
2011,3,134.1,33391,2011Q3
2011,4,134.5,33391,2011Q4
2012,1,137.3,33391,2012Q1
2012,2,137.4,33391,2012Q2
2012,3,137.7,33391,2012Q3
2012,4,137.4,33391,2012Q4
2013,1,139.9,33391,2013Q1
2013,2,140.4,33391,2013Q2
2013,3,140.4,33391,2013Q3
2013,4,140.8,33391,2013Q4
2014,1,142.8,33391,2014Q1
2014,2,143.3,33391,2014Q2
2014,3,144.2,33391,2014Q3
2014,4,144.6,33391,2014Q4
2015,1,145.4,33391,2015Q1
2015,2,146.0,33391,2015Q2
2015,3,146.1,33391,2015Q3
2015,4,146.5,33391,2015Q4
2016,1,147.5,33391,2016Q1
2016,2,147.3,33391,2016Q2
2016,3,147.3,33391,2016Q3
2016,4,147.9,33391,2016Q4
2017,1,149.4,33391,2017Q1
2017,2,149.9,33391,2017Q2
2017,3,150.3,33391,2017Q3
2017,4,152.1,33391,2017Q4
2018,1,153.2,33391,2018Q1
2018,2,154.3,33391,2018Q2
2018,3,156.2,33391,2018Q3
2018,4,158.2,33391,2018Q4
2019,1,158.0,33391,2019Q1
2019,2,158.7,33391,2019Q2
2019,3,159.3,33391,2019Q3
2019,4,159.8,33391,2019Q4
2020,1,161.9,33391,2020Q1
2020,2,161.7,33391,2020Q2
2020,3,161.4,33391,2020Q3
2020,4,161.5,33391,2020Q4
2021,1,163.5,33391,2021Q1
2021,2,166.7,33391,2021Q2
2021,3,171.594,33391,2021Q3
2021,4,174.922,33391,2021Q4
2022,1,184.282,33391,2022Q1
2022,2,192.697,33391,2022Q2
2022,3,198.606,33391,2022Q3
2022,4,201.566,33391,2022Q4
2023,1,206.202,33391,2023Q1
2023,2,210.293,33391,2023Q2
2023,3,213.988,33391,2023Q3
2023,4,215.334,33391,2023Q4
2024,1,219.998,33391,2024Q1
2024,2,221.381,33391,2024Q2
2024,3,223.187,33391,2024Q3
2024,4,224.896,33391,2024Q4
2025,1,227.99,33391,2025Q1
2025,2,232.496,33391,2025Q2
1984,2,100.0,333912,1984Q2
1984,3,100.5,333912,1984Q3
1984,4,101.0,333912,1984Q4
1985,1,101.5,333912,1985Q1
1985,2,101.7,333912,1985Q2
1985,3,101.7,333912,1985Q3
1985,4,102.7,333912,1985Q4
1986,1,102.9,333912,1986Q1
1986,2,103.1,333912,1986Q2
1986,3,103.4,333912,1986Q3
1986,4,103.2,333912,1986Q4
1987,1,104.0,333912,1987Q1
1987,2,104.3,333912,1987Q2
1987,3,103.8,333912,1987Q3
1987,4,105.0,333912,1987Q4
1988,1,106.6,333912,1988Q1
1988,2,107.0,333912,1988Q2
1988,3,108.0,333912,1988Q3
1988,4,108.6,333912,1988Q4
1989,1,112.7,333912,1989Q1
1989,2,114.2,333912,1989Q2
1989,3,114.5,333912,1989Q3
1989,4,115.0,333912,1989Q4
1990,1,116.8,333912,1990Q1
1990,2,117.6,333912,1990Q2
1990,3,118.3,333912,1990Q3
1990,4,118.6,333912,1990Q4
1991,1,121.0,333912,1991Q1
1991,2,122.0,333912,1991Q2
1991,3,122.8,333912,1991Q3
1991,4,123.0,333912,1991Q4
1992,1,124.0,333912,1992Q1
1992,2,124.5,333912,1992Q2
1992,3,126.4,333912,1992Q3
1992,4,126.8,333912,1992Q4
1993,1,128.2,333912,1993Q1
1993,2,128.6,333912,1993Q2
1993,3,128.8,333912,1993Q3
1993,4,129.1,333912,1993Q4
1994,1,130.0,333912,1994Q1
1994,2,130.0,333912,1994Q2
1994,3,129.9,333912,1994Q3
1994,4,131.5,333912,1994Q4
1995,1,132.3,333912,1995Q1
1995,2,132.9,333912,1995Q2
1995,3,133.0,333912,1995Q3
1995,4,133.1,333912,1995Q4
1996,1,134.8,333912,1996Q1
1996,2,135.1,333912,1996Q2
1996,3,135.2,333912,1996Q3
1996,4,135.6,333912,1996Q4
1997,1,136.5,333912,1997Q1
1997,2,136.8,333912,1997Q2
1997,3,136.7,333912,1997Q3
1997,4,136.8,333912,1997Q4
1998,1,135.2,333912,1998Q1
1998,2,136.2,333912,1998Q2
1998,3,136.2,333912,1998Q3
1998,4,136.5,333912,1998Q4
1999,1,137.8,333912,1999Q1
1999,2,137.7,333912,1999Q2
1999,3,138.3,333912,1999Q3
1999,4,138.3,333912,1999Q4
2000,1,138.7,333912,2000Q1
2000,2,138.8,333912,2000Q2
2000,3,140.2,333912,2000Q3
2000,4,140.2,333912,2000Q4
2001,1,141.3,333912,2001Q1
2001,2,142.5,333912,2001Q2
2001,3,142.6,333912,2001Q3
2001,4,144.0,333912,2001Q4
2002,1,144.4,333912,2002Q1
2002,2,144.9,333912,2002Q2
2002,3,145.4,333912,2002Q3
2002,4,145.4,333912,2002Q4
2003,1,146.0,333912,2003Q1
2003,2,146.2,333912,2003Q2
2003,3,146.8,333912,2003Q3
2003,4,146.9,333912,2003Q4
2004,1,147.7,333912,2004Q1
2004,2,149.3,333912,2004Q2
2004,3,151.0,333912,2004Q3
2004,4,151.9,333912,2004Q4
2005,1,158.3,333912,2005Q1
2005,2,160.0,333912,2005Q2
2005,3,162.1,333912,2005Q3
2005,4,163.7,333912,2005Q4
2006,1,164.4,333912,2006Q1
2006,2,164.3,333912,2006Q2
2006,3,166.8,333912,2006Q3
2006,4,167.4,333912,2006Q4
2007,1,169.9,333912,2007Q1
2007,2,171.8,333912,2007Q2
2007,3,172.6,333912,2007Q3
2007,4,172.8,333912,2007Q4
2008,1,177.9,333912,2008Q1
2008,2,179.6,333912,2008Q2
2008,3,186.0,333912,2008Q3
2008,4,187.5,333912,2008Q4
2009,1,189.2,333912,2009Q1
2009,2,189.2,333912,2009Q2
2009,3,190.0,333912,2009Q3
2009,4,190.0,333912,2009Q4
2010,1,191.0,333912,2010Q1
2010,2,191.8,333912,2010Q2
2010,3,191.7,333912,2010Q3
2010,4,194.2,333912,2010Q4
2011,1,202.2,333912,2011Q1
2011,2,203.4,333912,2011Q2
2011,3,204.2,333912,2011Q3
2011,4,204.6,333912,2011Q4
2012,1,209.3,333912,2012Q1
2012,2,209.5,333912,2012Q2
2012,3,209.6,333912,2012Q3
2012,4,210.3,333912,2012Q4
2013,1,216.6,333912,2013Q1
2013,2,217.3,333912,2013Q2
2013,3,216.9,333912,2013Q3
2013,4,217.2,333912,2013Q4
